Trade_ID,Trade_Date,Symbol,Sector,Strategy,Market_Condition,Entry_Price,Exit_Price,Quantity,Profit,Emotion,Mistake,Stop_Loss,Target,Risk_Amount,Reward_Amount,Risk_Reward_Ratio,Confidence_Level,Trade_Followed_Plan,Win_Loss,Return_Percentage,Entry_Time,Trade_Duration_Minutes,Exit_Time
816,2025-09-05,TCS,IT,RSI,Volatile,2187,2119.98,17,-1139.34,Confidence,No Mistake,2157.5,2306.15,29.5,119.15,4.04,Medium,Yes,Loss,-3.06,14:28,45,15:13
817,2025-10-31,ICICIBANK,Banking,BREAKOUT,Bearish,1509,1517.06,81,652.86,Greed,Overtrading,1483.86,1574.17,25.14,65.17,2.59,Low,Yes,Win,0.53,09:33,189,12:42
818,2025-07-21,INFY,IT,MACD,sideways,4400,4584.93,22,4068.46,Confidence,No Mistake,4329.92,4607.37,70.08,207.37,2.96,High,Yes,Win,4.2,14:36,187,17:43
819,2025-11-26,INFY,IT,RSI,Bullish,3194,3120.62,45,-3302.1,Greed,No Mistake,3161.83,3263.85,32.17,69.85,2.17,Medium,Yes,Loss,-2.3,13:25,186,16:31
820,2026-03-01,HDFCBANK,Banking,BREAKOUT,Bullish,3297,3160.39,92,-12568.12,Fear,Early Exit,3219.33,3427.28,77.67,130.28,1.68,High,Yes,Loss,-4.14,09:21,105,11:06
821,2026-02-08,TCS,IT,BREAKOUT,Bearish,2515,2406.91,84,-9079.56,Greed,No Mistake,2448.94,2598.62,66.06,83.62,1.27,High,Yes,Loss,-4.3,12:25,184,15:29
822,2025-07-08,RELIANCE,Energy,BREAKOUT,Bullish,2088,2050.58,21,-785.82,Confidence,No Mistake,2065.92,2167.84,22.08,79.84,3.62,Medium,Yes,Loss,-1.79,09:51,84,11:15
823,2025-07-15,ICICIBANK,Banking,BREAKOUT,Bearish,1603,1547.25,72,-4014.0,Greed,Overtrading,1565.91,1689.53,37.09,86.53,2.33,Medium,Yes,Loss,-3.48,12:34,119,14:33
824,2026-04-25,RELIANCE,Energy,RSI,Volatile,4897,5063.51,60,9990.6,Greed,Overtrading,4752.26,5026.5,144.74,129.5,0.89,Low,Yes,Win,3.4,12:47,214,16:21
825,2026-05-15,INFY,IT,RSI,Bearish,4794,4562.25,30,-6952.5,Fear,Early Exit,4698.53,4930.6,95.47,136.6,1.43,Medium,Yes,Loss,-4.83,14:30,31,15:01
826,2026-05-08,RELIANCE,Energy,MACD,sideways,3033,2939.61,31,-2895.09,Confidence,Late Entry,2948.18,3141.02,84.82,108.02,1.27,High,No,Loss,-3.08,11:19,56,12:15
827,2025-11-10,ICICIBANK,Banking,BREAKOUT,Volatile,4310,4261.52,10,-484.8,Confidence,No Mistake,4184.51,4467.55,125.49,157.55,1.26,High,Yes,Loss,-1.12,11:49,52,12:41
828,2026-01-06,HDFCBANK,Banking,BREAKOUT,Volatile,2780,2656.68,80,-9865.6,Fear,Early Exit,2745.35,2895.93,34.65,115.93,3.35,Medium,Yes,Loss,-4.44,09:28,178,12:26
829,2025-12-12,TCS,IT,RSI,Bearish,3622,3501.96,54,-6482.16,Fear,Early Exit,3545.22,3721.69,76.78,99.69,1.3,Medium,No,Loss,-3.31,12:15,209,15:44
830,2025-12-17,HDFCBANK,Banking,MACD,Bullish,4438,4621.83,81,14890.23,Confidence,Late Entry,4316.17,4664.03,121.83,226.03,1.86,Low,Yes,Win,4.14,12:19,81,13:40
831,2025-10-03,RELIANCE,Energy,RSI,Bearish,3639,3672.71,63,2123.73,Confidence,No Mistake,3546.05,3796.75,92.95,157.75,1.7,Medium,Yes,Win,0.93,12:19,112,14:11
832,2026-02-27,ICICIBANK,Banking,BREAKOUT,Volatile,1551,1556.65,84,474.6,Fear,No Mistake,1512.74,1620.24,38.26,69.24,1.81,High,Yes,Win,0.36,12:35,145,15:00
833,2025-07-19,INFY,IT,BREAKOUT,Bearish,4131,4209.33,63,4934.79,Fear,Early Exit,4009.63,4378.74,121.37,247.74,2.04,Medium,No,Win,1.9,11:43,215,15:18
834,2025-12-09,TCS,IT,BREAKOUT,sideways,4310,4257.48,42,-2205.84,Confidence,No Mistake,4195.8,4522.17,114.2,212.17,1.86,Medium,Yes,Loss,-1.22,14:06,40,14:46
835,2025-10-19,HDFCBANK,Banking,RSI,sideways,2990,2849.6,65,-9126.0,Fear,No Mistake,2925.7,3111.72,64.3,121.72,1.89,Medium,Yes,Loss,-4.7,14:35,183,17:38
836,2025-08-17,HDFCBANK,Banking,RSI,Volatile,4230,4114.01,94,-10903.06,Confidence,No Mistake,4166.92,4398.09,63.08,168.09,2.66,Medium,Yes,Loss,-2.74,10:50,5,10:55
837,2026-05-17,TCS,IT,RSI,Volatile,2055,2017.71,22,-820.38,Confidence,No Mistake,2010.59,2172.62,44.41,117.62,2.65,Low,Yes,Loss,-1.81,12:20,197,15:37
838,2026-04-25,HDFCBANK,Banking,MACD,Bearish,3428,3438.81,80,864.8,Confidence,No Mistake,3350.43,3616.81,77.57,188.81,2.43,High,Yes,Win,0.32,09:42,173,12:35
839,2025-10-16,RELIANCE,Energy,RSI,Bearish,1240,1260.45,17,347.65,Fear,Early Exit,1217.47,1273.43,22.53,33.43,1.48,Medium,Yes,Win,1.65,14:44,99,16:23
840,2025-06-25,HDFCBANK,Banking,RSI,Volatile,1554,1599.15,75,3386.25,Fear,Early Exit,1532.33,1636.68,21.67,82.68,3.82,Medium,Yes,Win,2.91,09:56,213,13:29
841,2026-02-04,INFY,IT,RSI,Bearish,2376,2288.99,85,-7395.85,Greed,Overtrading,2331.57,2476.65,44.43,100.65,2.27,High,Yes,Loss,-3.66,09:24,237,13:21
842,2026-04-25,ICICIBANK,Banking,BREAKOUT,Bullish,2975,2885.54,41,-3667.86,Greed,No Mistake,2903.92,3077.2,71.08,102.2,1.44,Medium,Yes,Loss,-3.01,12:20,108,14:08
843,2026-01-22,TCS,IT,RSI,Bearish,4032,4213.35,59,10699.65,Confidence,No Mistake,3947.34,4195.47,84.66,163.47,1.93,High,Yes,Win,4.5,11:39,39,12:18
844,2025-09-03,ICICIBANK,Banking,BREAKOUT,sideways,2313,2215.83,83,-8065.11,Confidence,No Mistake,2257.88,2397.97,55.12,84.97,1.54,High,No,Loss,-4.2,09:33,113,11:26
845,2026-02-19,RELIANCE,Energy,RSI,Bearish,4072,4012.64,91,-5401.76,Fear,Early Exit,3985.2,4187.51,86.8,115.51,1.33,Low,Yes,Loss,-1.46,14:40,65,15:45
846,2026-02-06,INFY,IT,MACD,sideways,4622,4681.05,89,5255.45,Greed,Overtrading,4574.87,4875.53,47.13,253.53,5.38,Medium,Yes,Win,1.28,13:45,204,17:09
847,2026-01-25,TCS,IT,RSI,sideways,1008,1020.35,22,271.7,Fear,Early Exit,995.86,1036.08,12.14,28.08,2.31,Low,Yes,Win,1.23,13:52,146,16:18
848,2025-11-20,HDFCBANK,Banking,BREAKOUT,Volatile,2323,2382.63,72,4293.36,Confidence,No Mistake,2288.77,2428.7,34.23,105.7,3.09,Low,Yes,Win,2.57,09:17,190,12:27
849,2025-11-11,HDFCBANK,Banking,MACD,Volatile,2544,2537.8,56,-347.2,Confidence,Late Entry,2492.13,2631.88,51.87,87.88,1.69,High,Yes,Loss,-0.24,13:46,197,17:03
850,2025-07-07,RELIANCE,Energy,RSI,Volatile,3809,3913.53,18,1881.54,Fear,Early Exit,3702.07,3954.4,106.93,145.4,1.36,Medium,No,Win,2.74,11:29,50,12:19
851,2026-02-17,INFY,IT,BREAKOUT,Bearish,2152,2242.94,34,3091.96,Fear,No Mistake,2123.31,2206.39,28.69,54.39,1.9,Medium,Yes,Win,4.23,11:31,186,14:37
852,2025-06-08,INFY,IT,MACD,Bullish,1492,1543.38,83,4264.54,Confidence,No Mistake,1463.34,1546.5,28.66,54.5,1.9,Low,Yes,Win,3.44,12:30,107,14:17
853,2025-10-30,TCS,IT,RSI,Volatile,4172,4152.94,97,-1848.82,Fear,Early Exit,4046.95,4256.27,125.05,84.27,0.67,Medium,Yes,Loss,-0.46,12:06,30,12:36
854,2025-08-01,ICICIBANK,Banking,BREAKOUT,sideways,4814,4881.64,96,6493.44,Greed,No Mistake,4692.53,5019.7,121.47,205.7,1.69,Medium,Yes,Win,1.41,09:11,55,10:06
855,2025-07-15,ICICIBANK,Banking,BREAKOUT,Bullish,4999,5240.35,92,22204.2,Fear,Early Exit,4911.59,5135.94,87.41,136.94,1.57,Low,Yes,Win,4.83,13:34,68,14:42
856,2026-01-19,RELIANCE,Energy,BREAKOUT,Volatile,3164,3130.39,19,-638.59,Fear,Early Exit,3092.74,3252.89,71.26,88.89,1.25,High,Yes,Loss,-1.06,13:38,51,14:29
857,2026-04-10,TCS,IT,BREAKOUT,Bearish,1087,1127.19,47,1888.93,Greed,Overtrading,1065.49,1144.71,21.51,57.71,2.68,Medium,Yes,Win,3.7,12:06,74,13:20
858,2025-09-06,HDFCBANK,Banking,MACD,Bearish,2485,2602.11,83,9720.13,Confidence,No Mistake,2437.36,2630.62,47.64,145.62,3.06,High,No,Win,4.71,13:57,156,16:33
859,2026-04-26,INFY,IT,MACD,Volatile,2691,2687.54,66,-228.36,Fear,Early Exit,2659.15,2780.39,31.85,89.39,2.81,Medium,Yes,Loss,-0.13,12:28,9,12:37
860,2026-02-19,INFY,IT,RSI,Volatile,3200,3221.48,28,601.44,Greed,Overtrading,3109.8,3387.37,90.2,187.37,2.08,Medium,Yes,Win,0.67,14:24,9,14:33
861,2026-05-09,TCS,IT,RSI,Bearish,4211,4296.47,22,1880.34,Greed,Overtrading,4099.99,4320.52,111.01,109.52,0.99,Medium,Yes,Win,2.03,13:02,26,13:28
862,2025-11-17,RELIANCE,Energy,BREAKOUT,Bearish,2269,2358.98,65,5848.7,Confidence,No Mistake,2242.07,2399.82,26.93,130.82,4.86,Low,Yes,Win,3.97,11:47,126,13:53
863,2026-02-04,TCS,IT,BREAKOUT,sideways,3603,3762.07,36,5726.52,Confidence,No Mistake,3532.35,3720.8,70.65,117.8,1.67,High,Yes,Win,4.41,12:36,228,16:24
864,2025-11-04,INFY,IT,RSI,Bearish,3805,3970.14,95,15688.3,Fear,Early Exit,3728.14,4008.41,76.86,203.41,2.65,Medium,Yes,Win,4.34,13:19,134,15:33
865,2026-04-02,INFY,IT,RSI,Bullish,4238,4036.18,96,-19374.72,Fear,No Mistake,4172.83,4413.04,65.17,175.04,2.69,Low,Yes,Loss,-4.76,10:59,228,14:47
866,2025-06-28,TCS,IT,RSI,Bullish,2324,2244.8,67,-5306.4,Confidence,No Mistake,2264.13,2423.39,59.87,99.39,1.66,Low,Yes,Loss,-3.41,13:40,146,16:06
867,2025-10-12,HDFCBANK,Banking,MACD,sideways,4643,4800.0,72,11304.0,Fear,No Mistake,4592.41,4806.15,50.59,163.15,3.22,Medium,Yes,Win,3.38,14:22,172,17:14
868,2026-04-05,INFY,IT,MACD,Bearish,1921,1932.35,23,261.05,Confidence,No Mistake,1874.01,2007.6,46.99,86.6,1.84,Medium,Yes,Win,0.59,11:53,194,15:07
869,2025-12-27,TCS,IT,RSI,sideways,3804,3650.33,69,-10603.23,Greed,Overtrading,3699.96,4011.17,104.04,207.17,1.99,Medium,Yes,Loss,-4.04,12:09,203,15:32
870,2025-06-21,RELIANCE,Energy,MACD,sideways,1537,1466.37,90,-6356.7,Confidence,No Mistake,1494.37,1623.0,42.63,86.0,2.02,Medium,Yes,Loss,-4.6,14:30,24,14:54
871,2025-07-17,INFY,IT,RSI,Volatile,2797,2704.78,49,-4518.78,Fear,Early Exit,2724.2,2919.86,72.8,122.86,1.69,Medium,Yes,Loss,-3.3,11:37,213,15:10
872,2026-04-19,INFY,IT,RSI,Volatile,2355,2441.84,14,1215.76,Greed,Overtrading,2311.87,2417.35,43.13,62.35,1.45,High,Yes,Win,3.69,09:21,22,09:43
873,2026-06-06,TCS,IT,MACD,Bearish,1158,1138.71,14,-270.06,Fear,Early Exit,1141.05,1202.61,16.95,44.61,2.63,High,Yes,Loss,-1.67,09:24,192,12:36
874,2025-11-04,HDFCBANK,Banking,BREAKOUT,Bearish,3819,3958.77,43,6010.11,Greed,Overtrading,3733.53,4045.26,85.47,226.26,2.65,Low,Yes,Win,3.66,14:49,141,17:10
875,2026-04-19,INFY,IT,MACD,Bullish,1179,1121.09,45,-2605.95,Fear,No Mistake,1163.11,1224.97,15.89,45.97,2.89,High,Yes,Loss,-4.91,11:15,69,12:24
876,2026-05-21,ICICIBANK,Banking,RSI,Bearish,1946,1919.96,63,-1640.52,Greed,No Mistake,1916.73,2037.6,29.27,91.6,3.13,Low,Yes,Loss,-1.34,10:41,102,12:23
877,2026-03-26,ICICIBANK,Banking,BREAKOUT,Bearish,3039,3068.53,47,1387.91,Greed,No Mistake,2950.48,3193.44,88.52,154.44,1.74,Medium,Yes,Win,0.97,14:54,83,16:17
878,2026-02-02,TCS,IT,MACD,Volatile,1860,1910.69,10,506.9,Confidence,Late Entry,1832.53,1949.01,27.47,89.01,3.24,High,Yes,Win,2.73,09:53,47,10:40
879,2025-09-14,HDFCBANK,Banking,MACD,Volatile,1641,1695.71,75,4103.25,Fear,Early Exit,1616.86,1706.97,24.14,65.97,2.73,Low,Yes,Win,3.33,13:40,139,15:59
880,2025-09-01,INFY,IT,MACD,Bearish,4102,4118.33,77,1257.41,Confidence,No Mistake,4049.7,4190.12,52.3,88.12,1.68,Medium,No,Win,0.4,11:10,197,14:27
881,2026-04-14,RELIANCE,Energy,MACD,Volatile,4192,4074.69,62,-7273.22,Fear,Early Exit,4137.63,4393.81,54.37,201.81,3.71,High,Yes,Loss,-2.8,11:46,182,14:48
882,2025-09-04,HDFCBANK,Banking,MACD,Bullish,3290,3287.3,41,-110.7,Greed,No Mistake,3207.81,3384.89,82.19,94.89,1.15,Low,Yes,Loss,-0.08,12:57,118,14:55
883,2026-05-29,INFY,IT,RSI,Bullish,1080,1071.55,36,-304.2,Confidence,Late Entry,1057.61,1135.85,22.39,55.85,2.49,Medium,Yes,Loss,-0.78,12:58,145,15:23
884,2026-03-16,HDFCBANK,Banking,BREAKOUT,Bullish,4340,4200.83,79,-10994.43,Fear,Early Exit,4224.14,4477.2,115.86,137.2,1.18,Low,Yes,Loss,-3.21,09:28,22,09:50
885,2026-05-19,HDFCBANK,Banking,RSI,Bearish,4286,4251.89,68,-2319.48,Fear,Early Exit,4194.52,4536.39,91.48,250.39,2.74,High,Yes,Loss,-0.8,10:55,174,13:49
886,2025-09-15,RELIANCE,Energy,BREAKOUT,Bearish,4605,4614.09,58,527.22,Fear,Early Exit,4482.71,4767.06,122.29,162.06,1.33,High,Yes,Win,0.2,11:02,30,11:32
887,2025-06-15,TCS,IT,BREAKOUT,Volatile,4976,4801.2,21,-3670.8,Fear,Early Exit,4866.36,5080.93,109.64,104.93,0.96,Low,Yes,Loss,-3.51,13:29,202,16:51
888,2025-08-10,RELIANCE,Energy,MACD,Bullish,2967,2837.14,46,-5973.56,Fear,Early Exit,2882.65,3108.44,84.35,141.44,1.68,High,No,Loss,-4.38,13:54,163,16:37
889,2025-06-28,INFY,IT,BREAKOUT,Bullish,1215,1238.17,48,1112.16,Confidence,No Mistake,1190.21,1275.14,24.79,60.14,2.43,Medium,No,Win,1.91,14:02,149,16:31
890,2026-02-07,ICICIBANK,Banking,RSI,Bearish,1315,1314.79,76,-15.96,Fear,No Mistake,1285.5,1363.73,29.5,48.73,1.65,Medium,Yes,Loss,-0.02,12:53,203,16:16
891,2026-05-13,RELIANCE,Energy,MACD,Bearish,3450,3386.29,21,-1337.91,Fear,Early Exit,3348.56,3565.57,101.44,115.57,1.14,Low,Yes,Loss,-1.85,13:50,226,17:36
892,2025-12-25,ICICIBANK,Banking,MACD,Bearish,4786,4981.63,89,17411.07,Greed,Overtrading,4683.62,5014.69,102.38,228.69,2.23,High,Yes,Win,4.09,10:50,151,13:21
893,2025-10-11,ICICIBANK,Banking,BREAKOUT,sideways,2524,2516.96,56,-394.24,Confidence,No Mistake,2461.26,2575.05,62.74,51.05,0.81,Medium,No,Loss,-0.28,10:24,48,11:12
894,2025-09-26,HDFCBANK,Banking,RSI,Bullish,3177,3211.41,95,3268.95,Fear,Early Exit,3106.99,3251.98,70.01,74.98,1.07,Medium,Yes,Win,1.08,12:29,41,13:10
895,2025-10-31,HDFCBANK,Banking,BREAKOUT,Bullish,2190,2283.66,15,1404.9,Greed,Overtrading,2127.25,2299.91,62.75,109.91,1.75,Medium,No,Win,4.28,11:40,28,12:08
896,2025-06-11,INFY,IT,MACD,Volatile,3304,3383.97,52,4158.44,Greed,No Mistake,3205.39,3501.66,98.61,197.66,2.0,Medium,Yes,Win,2.42,13:59,105,15:44
897,2026-05-17,TCS,IT,BREAKOUT,Bullish,1971,1944.48,45,-1193.4,Greed,Overtrading,1920.19,2048.25,50.81,77.25,1.52,Medium,Yes,Loss,-1.35,11:14,66,12:20
898,2025-09-03,INFY,IT,RSI,sideways,1614,1592.69,74,-1576.94,Fear,Early Exit,1585.95,1681.28,28.05,67.28,2.4,High,No,Loss,-1.32,13:50,187,16:57
899,2025-09-07,HDFCBANK,Banking,BREAKOUT,Bearish,1562,1626.42,16,1030.72,Fear,Early Exit,1546.28,1646.29,15.72,84.29,5.36,High,Yes,Win,4.12,12:23,210,15:53
900,2026-01-23,ICICIBANK,Banking,RSI,Bearish,4190,4206.3,41,668.3,Greed,Overtrading,4088.75,4309.39,101.25,119.39,1.18,High,Yes,Win,0.39,09:22,181,12:23
901,2025-10-13,ICICIBANK,Banking,BREAKOUT,Bearish,1654,1669.39,93,1431.27,Confidence,No Mistake,1632.94,1718.13,21.06,64.13,3.05,High,Yes,Win,0.93,09:30,126,11:36
902,2025-07-18,ICICIBANK,Banking,MACD,sideways,4666,4667.46,16,23.36,Confidence,No Mistake,4609.82,4827.12,56.18,161.12,2.87,Medium,Yes,Win,0.03,10:25,73,11:38
903,2025-12-04,INFY,IT,MACD,Bearish,4487,4677.04,13,2470.52,Fear,Early Exit,4420.52,4661.09,66.48,174.09,2.62,Medium,Yes,Win,4.24,14:42,88,16:10
904,2025-10-02,ICICIBANK,Banking,RSI,Volatile,1848,1867.72,21,414.12,Confidence,No Mistake,1808.97,1937.16,39.03,89.16,2.28,High,Yes,Win,1.07,14:01,5,14:06
905,2026-02-06,INFY,IT,RSI,Volatile,3172,3071.35,31,-3120.15,Confidence,Late Entry,3077.38,3310.58,94.62,138.58,1.46,Low,Yes,Loss,-3.17,09:27,219,13:06
906,2025-10-10,TCS,IT,BREAKOUT,sideways,3224,3301.05,83,6395.15,Confidence,No Mistake,3169.91,3345.66,54.09,121.66,2.25,Low,Yes,Win,2.39,14:23,35,14:58
907,2025-10-03,ICICIBANK,Banking,RSI,Bullish,4749,4826.05,69,5316.45,Greed,Overtrading,4627.43,4996.12,121.57,247.12,2.03,Medium,Yes,Win,1.62,12:18,109,14:07
908,2026-01-02,HDFCBANK,Banking,MACD,Volatile,4971,4728.22,32,-7768.96,Confidence,No Mistake,4907.36,5129.33,63.64,158.33,2.49,Medium,Yes,Loss,-4.88,09:34,49,10:23
909,2026-01-27,RELIANCE,Energy,MACD,Bearish,4952,4782.96,20,-3380.8,Fear,No Mistake,4805.23,5079.99,146.77,127.99,0.87,Medium,Yes,Loss,-3.41,14:26,148,16:54
910,2025-08-16,HDFCBANK,Banking,BREAKOUT,Bearish,1944,1929.85,19,-268.85,Fear,Early Exit,1908.23,2002.82,35.77,58.82,1.64,Medium,Yes,Loss,-0.73,14:11,50,15:01
911,2026-05-22,HDFCBANK,Banking,MACD,sideways,1132,1181.45,78,3857.1,Greed,Overtrading,1110.45,1156.86,21.55,24.86,1.15,High,No,Win,4.37,11:30,194,14:44
912,2026-02-13,HDFCBANK,Banking,MACD,Bullish,2976,2986.15,96,974.4,Greed,Overtrading,2899.05,3038.46,76.95,62.46,0.81,Medium,Yes,Win,0.34,13:31,239,17:30
913,2026-03-19,INFY,IT,RSI,Volatile,1000,955.74,34,-1504.84,Confidence,Late Entry,985.97,1030.05,14.03,30.05,2.14,Medium,No,Loss,-4.43,14:25,207,17:52
914,2026-02-28,TCS,IT,RSI,Volatile,2674,2597.94,96,-7301.76,Fear,Early Exit,2617.15,2731.35,56.85,57.35,1.01,Medium,Yes,Loss,-2.84,14:20,221,18:01
915,2026-05-02,ICICIBANK,Banking,MACD,Bullish,3749,3705.79,11,-475.31,Confidence,No Mistake,3642.68,3918.02,106.32,169.02,1.59,Medium,Yes,Loss,-1.15,09:48,10,09:58
916,2025-11-04,HDFCBANK,Banking,MACD,sideways,4428,4450.75,36,819.0,Confidence,No Mistake,4317.79,4535.57,110.21,107.57,0.98,High,Yes,Win,0.51,11:12,87,12:39
917,2026-04-12,TCS,IT,MACD,Bullish,2666,2783.11,56,6558.16,Fear,Early Exit,2595.56,2757.78,70.44,91.78,1.3,Medium,Yes,Win,4.39,13:54,45,14:39
918,2025-09-28,TCS,IT,RSI,sideways,4424,4305.07,49,-5827.57,Fear,No Mistake,4294.08,4637.27,129.92,213.27,1.64,Low,No,Loss,-2.69,14:05,64,15:09
919,2025-12-25,INFY,IT,RSI,Bearish,2024,2106.07,49,4021.43,Confidence,No Mistake,1994.35,2074.12,29.65,50.12,1.69,High,No,Win,4.05,10:12,167,12:59
920,2025-08-28,RELIANCE,Energy,RSI,Bullish,4127,4018.3,35,-3804.5,Greed,No Mistake,4040.59,4316.38,86.41,189.38,2.19,High,No,Loss,-2.63,12:55,16,13:11
921,2025-06-16,TCS,IT,BREAKOUT,Volatile,2952,2880.05,88,-6331.6,Confidence,No Mistake,2882.57,3122.64,69.43,170.64,2.46,High,Yes,Loss,-2.44,10:55,144,13:19
922,2026-03-18,INFY,IT,RSI,Bearish,2768,2900.67,54,7164.18,Fear,Early Exit,2701.91,2898.17,66.09,130.17,1.97,Medium,No,Win,4.79,11:09,39,11:48
923,2026-02-12,RELIANCE,Energy,MACD,Bullish,1934,1843.35,15,-1359.75,Greed,Overtrading,1885.2,2019.9,48.8,85.9,1.76,Medium,Yes,Loss,-4.69,14:52,94,16:26
924,2025-07-30,HDFCBANK,Banking,RSI,Bearish,2604,2492.49,37,-4125.87,Greed,Overtrading,2527.54,2715.41,76.46,111.41,1.46,High,Yes,Loss,-4.28,14:11,33,14:44
925,2026-04-05,INFY,IT,MACD,Volatile,1574,1617.07,59,2541.13,Greed,Overtrading,1543.98,1621.49,30.02,47.49,1.58,Medium,Yes,Win,2.74,10:41,177,13:38
926,2026-04-17,RELIANCE,Energy,BREAKOUT,sideways,2365,2410.75,64,2928.0,Greed,Overtrading,2323.74,2486.31,41.26,121.31,2.94,Medium,Yes,Win,1.93,14:32,113,16:25
927,2025-12-25,TCS,IT,MACD,Volatile,2675,2792.01,56,6552.56,Fear,Early Exit,2621.65,2746.46,53.35,71.46,1.34,High,Yes,Win,4.37,14:30,195,17:45
928,2025-11-25,INFY,IT,RSI,sideways,1262,1223.82,14,-534.52,Fear,Early Exit,1241.44,1301.66,20.56,39.66,1.93,Medium,Yes,Loss,-3.03,12:12,226,15:58
929,2025-11-06,ICICIBANK,Banking,MACD,Volatile,4761,4805.66,81,3617.46,Confidence,No Mistake,4658.36,4988.6,102.64,227.6,2.22,Medium,No,Win,0.94,13:05,8,13:13
930,2025-12-08,HDFCBANK,Banking,MACD,sideways,3280,3292.43,88,1093.84,Confidence,Late Entry,3211.62,3355.57,68.38,75.57,1.11,Medium,Yes,Win,0.38,09:49,91,11:20
931,2025-10-22,ICICIBANK,Banking,RSI,sideways,4837,5063.42,95,21509.9,Fear,No Mistake,4761.53,4938.6,75.47,101.6,1.35,Medium,Yes,Win,4.68,14:08,84,15:32
932,2026-01-04,ICICIBANK,Banking,BREAKOUT,Bullish,1555,1523.54,78,-2453.88,Confidence,Late Entry,1522.87,1635.16,32.13,80.16,2.49,Low,Yes,Loss,-2.02,14:48,20,15:08
933,2025-09-15,HDFCBANK,Banking,RSI,sideways,4216,4030.78,47,-8705.34,Greed,Overtrading,4152.23,4323.78,63.77,107.78,1.69,Low,Yes,Loss,-4.39,13:09,12,13:21
934,2025-09-24,HDFCBANK,Banking,RSI,Bullish,2612,2706.76,74,7012.24,Confidence,No Mistake,2535.93,2706.58,76.07,94.58,1.24,Low,Yes,Win,3.63,09:15,221,12:56
935,2025-09-22,ICICIBANK,Banking,BREAKOUT,Volatile,1096,1043.08,11,-582.12,Fear,No Mistake,1063.8,1143.19,32.2,47.19,1.47,Medium,Yes,Loss,-4.83,14:00,50,14:50
936,2026-05-10,HDFCBANK,Banking,RSI,Volatile,2099,2202.27,13,1342.51,Fear,No Mistake,2052.75,2160.42,46.25,61.42,1.33,Medium,No,Win,4.92,14:30,82,15:52
937,2025-07-04,ICICIBANK,Banking,RSI,sideways,2876,2990.05,79,9009.95,Greed,Overtrading,2828.02,3036.12,47.98,160.12,3.34,High,Yes,Win,3.97,12:01,200,15:21
938,2025-10-19,RELIANCE,Energy,MACD,Volatile,3120,3015.55,25,-2611.25,Greed,No Mistake,3039.59,3238.9,80.41,118.9,1.48,Low,Yes,Loss,-3.35,10:42,41,11:23
939,2025-07-01,INFY,IT,MACD,sideways,2188,2135.61,89,-4662.71,Greed,Overtrading,2164.44,2243.28,23.56,55.28,2.35,Medium,Yes,Loss,-2.39,14:05,35,14:40
940,2025-11-11,ICICIBANK,Banking,RSI,Bearish,4112,3919.84,54,-10376.64,Confidence,Late Entry,4062.33,4290.46,49.67,178.46,3.59,Low,Yes,Loss,-4.67,09:52,5,09:57
941,2025-07-27,INFY,IT,RSI,Bearish,4672,4504.17,12,-2013.96,Confidence,No Mistake,4545.23,4820.94,126.77,148.94,1.17,Low,Yes,Loss,-3.59,13:22,86,14:48
942,2026-01-31,HDFCBANK,Banking,BREAKOUT,Volatile,2419,2319.78,75,-7441.5,Confidence,Late Entry,2376.42,2467.7,42.58,48.7,1.14,Low,Yes,Loss,-4.1,14:51,193,18:04
943,2025-06-26,ICICIBANK,Banking,BREAKOUT,Volatile,1313,1332.83,73,1447.59,Fear,No Mistake,1278.83,1340.67,34.17,27.67,0.81,High,Yes,Win,1.51,09:57,200,13:17
944,2026-05-30,INFY,IT,RSI,Bearish,4204,4315.6,98,10936.8,Greed,Overtrading,4097.15,4419.08,106.85,215.08,2.01,Medium,Yes,Win,2.65,13:21,208,16:49
945,2026-02-20,ICICIBANK,Banking,BREAKOUT,Bullish,2926,3041.83,80,9266.4,Greed,Overtrading,2888.88,3049.16,37.12,123.16,3.32,High,No,Win,3.96,14:04,205,17:29
946,2026-04-19,TCS,IT,MACD,sideways,4262,4304.0,68,2856.0,Greed,Overtrading,4142.08,4479.12,119.92,217.12,1.81,Medium,No,Win,0.99,10:57,192,14:09
947,2026-01-20,INFY,IT,BREAKOUT,Bearish,3779,3774.87,99,-408.87,Confidence,No Mistake,3676.84,4002.32,102.16,223.32,2.19,Low,No,Loss,-0.11,10:33,160,13:13
948,2025-11-19,RELIANCE,Energy,BREAKOUT,Bearish,2073,2027.45,84,-3826.2,Greed,No Mistake,2034.28,2178.81,38.72,105.81,2.73,High,Yes,Loss,-2.2,14:11,129,16:20
949,2025-08-19,ICICIBANK,Banking,RSI,Volatile,4648,4805.59,72,11346.48,Confidence,No Mistake,4517.32,4854.42,130.68,206.42,1.58,High,No,Win,3.39,12:25,24,12:49
950,2025-11-13,HDFCBANK,Banking,RSI,Bullish,4892,4930.93,85,3309.05,Fear,Early Exit,4809.44,5174.1,82.56,282.1,3.42,Low,Yes,Win,0.8,14:42,92,16:14
951,2026-04-21,RELIANCE,Energy,RSI,sideways,1010,1059.53,37,1832.61,Greed,Overtrading,982.29,1061.33,27.71,51.33,1.85,Medium,Yes,Win,4.9,09:05,40,09:45
